ref, Delta, Theta,Alpha1,Alpha2,Beta1,Beta2,Gamma1,Gamma2, Attention,Meditation,student,Sex,ID,Group
1771,0.962758355,0.907301001,0.695022317,4.204288892,2.118603077,1.663820553,2.121564679,2.599850314,41,88,07G1,M,7,G1
1772,0.025946087,0.075075977,0.662676971,0.214435432,0.07817457,0.18524778,0.184558306,0.145688891,43,100,07G1,M,7,G1
1773,1.453994163,0.999119614,4.46879151,3.242414016,1.148060512,1.156946259,1.939120789,1.233602445,50,100,07G1,M,7,G1
1774,0.163750222,0.676570075,1.223184251,5.253505736,2.674881538,0.691766921,1.000823545,1.679512146,56,81,07G1,M,7,G1
1775,0.067460123,0.495656146,0.184006102,1.76506846,1.381361876,1.506345733,1.133226257,3.098154958,56,83,07G1,M,7,G1
1776,0.027822621,0.24251845,0.266480025,0.330674928,0.120512184,0.541395161,0.161501103,0.147899648,57,69,07G1,M,7,G1
1777,1.552662987,1.686752076,7.744462494,9.881702353,1.441534626,2.039785468,1.870653988,4.162855563,47,66,07G1,M,7,G1
1778,0.146558321,0.272885627,0.159378006,0.384620074,0.133513498,0.16955002,0.216576604,0.311495671,40,67,07G1,M,7,G1
1779,3.042404894,3.182478572,1.948706486,3.152010673,3.324336086,2.15670182,2.394727081,4.289753018,43,53,07G1,M,7,G1
1780,2.659534078,5.264044238,6.369583935,5.464044872,3.506521172,4.780500804,4.213829594,3.472657205,41,56,07G1,M,7,G1
1781,0.302013461,0.577870706,1.059813407,0.375343179,0.46526926,0.527828318,0.161098357,0.719601426,40,51,07G1,M,7,G1
1782,2.963988667,3.972146039,1.633943313,9.638879622,5.204137243,2.399555409,5.93949506,8.943617726,30,66,07G1,M,7,G1
1783,0.097664441,0.539236953,0.193937868,0.369127659,0.177129019,0.269347999,0.192915283,0.201178893,24,44,07G1,M,7,G1
1784,0.740640952,0.131072762,0.447265014,1.0562209,0.366092567,0.108676804,0.165528562,0.057921835,24,34,07G1,M,7,G1
1785,0.411008421,0.479155223,0.061838666,0.117862953,0.096398635,0.16479097,0.124347795,0.072512832,20,50,07G1,M,7,G1
1786,0.220896096,0.502085705,0.23651696,0.153022386,0.252469969,0.23333549,0.082260849,0.147457497,29,34,07G1,M,7,G1
1787,1.079213391,0.943791567,3.079082408,0.970502388,0.456823962,0.519375678,0.403853444,0.96610084,26,54,07G1,M,7,G1
1788,2.986472898,6.915159799,8.401972262,5.923065645,3.686317127,6.841382358,5.855824601,3.956370852,24,69,07G1,M,7,G1
1789,0.157446079,0.34301455,0.700055307,0.138921505,0.315476339,0.143836946,0.179221922,0.138614468,34,66,07G1,M,7,G1
1790,0.27789042,0.216606844,0.369689866,0.284104915,0.107344186,0.106474855,0.27235691,0.186587897,27,64,07G1,M,7,G1
1791,2.192222217,1.088778926,1.924011283,2.630788317,2.39213073,1.441068621,2.108274065,3.296902018,43,63,07G1,M,7,G1
1792,0.909075822,3.472340491,2.54172688,4.867865204,4.833210854,1.983245118,5.07016805,2.489975688,56,56,07G1,M,7,G1
1793,0.483081875,0.241277658,0.21225795,0.404519014,0.290807178,0.494514971,0.463157777,0.300441886,64,57,07G1,M,7,G1
1794,2.780704963,3.777817053,4.964641651,2.392093805,3.365117987,6.744922816,6.729682503,23.78597747,69,57,07G1,M,7,G1
1795,0.345007329,0.544635204,0.758605753,2.449285863,1.389862736,1.813624068,1.523889773,1.225864795,54,64,07G1,M,7,G1
1796,1.111289785,1.209022958,1.168257558,1.320009414,1.525265314,1.262071533,1.759395435,0.980028609,41,60,07G1,M,7,G1
1797,0.994143864,4.545802886,3.952406772,13.84497751,5.523225058,2.180426038,5.811723926,4.719082041,40,44,07G1,M,7,G1
1798,1.042259198,7.67404112,6.504770037,1.826481506,2.84456536,3.019723495,3.092585028,1.312084321,35,47,07G1,M,7,G1
1799,0.797084054,1.072850057,0.358986375,0.831395345,1.345802726,1.592789962,0.699066184,2.616652068,34,40,07G1,M,7,G1
1800,2.141373057,9.216224805,13.00964073,11.73392724,16.62779216,6.393818607,7.305709817,23.57197618,43,44,07G1,M,7,G1
1801,0.03733158,0.054498166,0.061536687,0.052924687,0.041559757,0.017544556,0.035340952,0.05305817,30,60,07G1,M,7,G1
1802,0.203626934,0.495656146,0.681601012,0.406559931,0.627007834,0.676353283,0.433656641,1.357183765,27,50,07G1,M,7,G1
1803,2.877916242,4.866708778,8.001648265,8.463821695,2.063041904,2.977176172,2.11924889,7.231607451,40,44,07G1,M,7,G1
1804,0.157554541,0.574986268,0.363281193,0.082517983,0.172517441,0.191924656,1.223139278,0.493440978,40,50,07G1,M,7,G1
1805,0.100178372,0.131008305,0.070193429,0.149589935,0.158460465,0.139290988,0.037354682,0.051289564,30,61,07G1,M,7,G1
1806,3.017189809,3.94732214,5.619534264,9.362010686,7.330574446,6.541278113,5.873344047,8.168084146,38,51,07G1,M,7,G1
1807,0.052291847,0.645896729,2.465158331,2.673090959,0.485715772,0.220194831,0.385528506,0.599999469,29,61,07G1,M,7,G1
1808,1.768210293,2.051698029,0.346403901,0.61236785,1.704338973,1.263918328,2.035981177,0.655710547,26,56,07G1,M,7,G1
1809,0.065540502,0.055102448,0.069925003,0.113131737,0.015334884,0.031182429,0.016210522,0.017907132,48,47,07G1,M,7,G1
1810,0.282693931,0.168127325,0.194172741,0.13493244,0.173295298,0.148880118,0.090819199,0.192999092,37,66,07G1,M,7,G1
1811,0.051171573,0.599729595,1.552408881,0.745584065,0.907036145,1.618005822,1.006562674,1.529401741,38,63,07G1,M,7,G1
1812,0.224051882,0.205198003,0.262285867,0.266200507,0.168294792,0.053912218,0.277693293,0.09218857,48,64,07G1,M,7,G1
1813,3.821231747,1.909272825,2.320879294,2.510142296,3.390787249,0.947619108,1.898342768,1.279144041,54,61,07G1,M,7,G1
1814,1.245263592,1.455030128,2.879339826,1.615200218,1.924750145,4.987483945,2.973774989,0.912158367,60,61,07G1,M,7,G1
1815,2.459731528,0.414392323,0.779811416,1.151540998,1.609551613,2.217575036,1.870956047,2.535517283,57,56,07G1,M,7,G1
1816,0.218769952,1.333609761,0.492092175,3.253917366,1.197676639,0.718474423,1.441326865,1.291966432,60,51,07G1,M,7,G1
1817,0.347203305,0.297177758,0.163001758,0.325155176,0.204742921,0.112867608,0.181437025,0.332497863,37,66,07G1,M,7,G1
1818,1.860178273,5.829096112,9.293448942,6.806179681,20.8698877,21.73038856,18.11228831,62.31880997,48,60,07G1,M,7,G1
1819,0.037656965,0.060734355,0.300133949,0.222459946,0.059061527,0.037077968,0.022654456,0.064996258,57,50,07G1,M,7,G1
1820,1.731279873,6.402777131,8.160220992,0.918319853,9.256991426,9.547150643,7.71560445,20.3084566,44,54,07G1,M,7,G1
1821,1.575805417,10.73974827,2.830821805,5.230452652,13.95196608,9.347270561,10.24243218,12.30728461,54,38,07G1,M,7,G1
1822,0.481646617,0.058800653,0.082406817,0.137251664,0.210687967,0.060802185,0.0833684,0.114738292,40,48,07G1,M,7,G1
1823,2.070978529,7.328512757,8.342381664,6.342427691,7.051935164,6.781929753,11.07812991,6.575012602,37,67,07G1,M,7,G1
1824,4.199463974,7.631531906,10.78163688,19.34028552,12.63983343,3.182170456,20.77635171,17.25628538,40,75,07G1,M,7,G1
1825,3.781392179,5.366538498,10.13801816,12.15811328,5.021841035,4.877102407,10.93354414,10.24133213,50,67,07G1,M,7,G1
1826,1.045340695,2.40637119,8.181862848,3.976680269,4.334049278,4.532746104,7.09718813,2.33279086,66,64,07G1,M,7,G1
1827,1.273885559,3.876323051,1.676958598,3.594193881,4.07452304,9.39642373,6.666552084,1.728590953,77,56,07G1,M,7,G1
1828,1.018772068,0.747722249,1.69229244,0.358320076,0.603227652,1.876202018,1.878507532,2.65312956,69,48,07G1,M,7,G1
1829,3.105358662,3.970679648,2.105668657,10.42481818,15.79120758,8.607842113,9.317828299,8.274642637,60,63,07G1,M,7,G1
1830,0.998648733,1.313209206,1.718564646,1.536532147,2.178498021,0.881276537,0.723230938,0.815548283,47,61,07G1,M,7,G1
1831,0.137778877,0.059783618,0.120925965,0.151677236,0.052227502,0.087083504,0.037153309,0.053279245,48,60,07G1,M,7,G1
1832,0.170990403,0.264933278,0.150352177,0.501091493,0.152737664,0.124516625,0.171569751,0.432203007,51,64,07G1,M,7,G1
1833,0.224246518,0.126109594,0.226417428,0.041421337,0.332422496,0.276166936,0.130489669,0.153647616,57,54,07G1,M,7,G1
1834,0.818529729,0.310480015,0.84758901,0.152790463,0.336256217,0.362895287,0.198654412,0.199410288,57,64,07G1,M,7,G1
1835,1.596006012,1.065485875,1.103499757,1.190782264,2.047762582,2.52350379,2.849125135,0.907957929,63,61,07G1,M,7,G1
1836,2.521024199,1.320637844,4.580389667,2.143287476,0.548833264,0.876446457,2.183386174,2.120779257,56,35,07G1,M,7,G1
1837,0.360865005,0.688446228,0.209909222,1.140362339,1.213289329,2.727290554,0.75484649,2.721441953,50,24,07G1,M,7,G1
1838,0.137645157,1.805988971,0.193199696,0.313559057,0.51688559,0.531095725,0.413015914,0.364553841,50,14,07G1,M,7,G1
1839,1.518525824,10.88341426,2.720934865,5.484917886,7.378801543,9.655330232,13.87872417,11.51207529,30,13,07G1,M,7,G1
1840,2.849796467,7.235300267,12.9630688,3.598182946,13.60937589,3.599048992,10.41672047,7.862557519,44,41,07G1,M,7,G1
1841,0.15151338,0.596256989,0.306475516,0.265319202,0.190185894,0.260540206,0.138544587,0.164701402,38,60,07G1,M,7,G1
1842,0.615610024,0.341193648,0.596442827,1.554297402,0.734796509,0.939095437,0.346864901,0.48769301,37,50,07G1,M,7,G1
1843,0.603988293,1.910529731,1.337634436,5.175255125,1.987923199,1.138691397,1.605949249,0.957699963,35,56,07G1,M,7,G1
1844,0.184149911,0.624448751,0.132938033,0.389212137,0.092342669,0.191569503,0.076320347,0.059690441,26,40,07G1,M,7,G1
1845,1.104718202,6.199391974,8.51142301,2.638302603,3.056697917,3.231110533,1.272878396,2.34826616,24,47,07G1,M,7,G1
1846,2.27051661,9.058015759,2.192739377,7.152532562,6.413148362,5.149646783,3.203038089,3.681352673,34,51,07G1,M,7,G1
1847,1.708688666,2.957355383,10.67866191,10.29577657,7.258844972,2.09291635,1.642699812,3.312819469,41,70,07G1,M,7,G1
1848,0.937364976,1.314796453,0.738138262,1.182943288,0.115956167,1.191325064,0.578645162,0.586513851,44,67,07G1,M,7,G1
1849,2.255559314,0.369474038,4.527878809,4.606906143,0.522941758,1.85233574,1.853134541,1.267427028,63,56,07G1,M,7,G1
1850,3.13148007,0.91165183,0.723978785,0.1251917,2.230114351,0.869130306,0.683057035,2.496165808,50,57,07G1,M,7,G1
1851,2.085607468,1.46361093,2.645003827,2.997503984,2.360516423,5.203630032,1.481500768,1.262784438,53,40,07G1,M,7,G1
1852,0.44207746,3.251157219,3.816583158,1.022499386,2.94029726,0.935046694,1.094260592,1.84974044,44,44,07G1,M,7,G1
1853,5.2466292,5.534996164,4.973499712,20.8653607,19.11398796,9.438971053,12.42571767,9.240301325,35,34,07G1,M,7,G1
1854,1.018503143,2.249394879,1.600960454,1.036600267,1.175563292,0.889658146,1.077546637,1.442076837,40,44,07G1,M,7,G1
1855,3.442574588,7.522527517,2.4247602,4.113931933,6.138731729,6.882295978,5.180621111,14.71369368,29,35,07G1,M,7,G1
1856,1.038075255,0.42066074,1.448058229,1.070321781,0.759354548,0.27907919,0.354919818,1.073764709,43,30,07G1,M,7,G1
1857,0.866261733,0.943888252,0.72454919,0.262582518,0.279250454,0.472069305,0.495478135,0.313043201,48,47,07G1,M,7,G1
1858,0.139062586,1.042982419,0.070495408,1.157895671,1.370360764,1.602734245,0.962663371,1.674206329,54,44,07G1,M,7,G1
1859,0.105016055,0.097563319,0.306341303,0.096108634,0.107455308,0.220621014,0.079643,0.078924027,54,44,07G1,M,7,G1
1860,1.108382123,1.280908327,4.421984707,2.122924691,1.144393475,1.508902835,2.259907893,2.425642657,51,51,07G1,M,7,G1
1861,0.120601833,0.532170884,0.301006334,0.251125552,0.200631395,0.264233797,0.280915261,0.322107305,48,43,07G1,M,7,G1
1862,0.210965176,0.181735753,0.182093566,0.140591346,0.234190343,0.237881448,0.140558317,0.25180523,50,26,07G1,M,7,G1
1863,1.039519429,0.492683079,0.27248606,0.405910548,0.171906268,0.501547,0.309107473,0.173765506,61,29,07G1,M,7,G1
1864,0.728736924,0.737779798,0.040163257,0.731251262,0.608172597,0.661152737,0.636338511,0.705231505,56,29,07G1,M,7,G1
1865,1.160011315,1.345429514,1.659410241,1.717014143,2.740165916,2.836677663,1.570004178,4.101396516,63,37,07G1,M,7,G1
1866,0.228393316,2.195106198,2.221729398,2.029088897,5.186857718,1.841610121,2.460576035,1.886217932,0,0,08G1,M,8,G1
1867,1.785411109,2.229791976,6.764908495,1.184613129,5.650404582,6.285852109,13.47779063,7.806625365,0,0,08G1,M,8,G1
1868,0.252082511,0.077807331,0.648618153,0.312956059,0.114733822,0.04695122,0.099377549,0.079145103,0,0,08G1,M,8,G1
1869,1.059103427,0.110462723,0.183938995,0.066654492,0.196464307,0.088362055,0.140256257,0.114959368,53,37,08G1,M,8,G1
1870,0.131358844,0.250116287,0.311542059,0.124078473,0.207076491,0.07934117,0.11276885,0.047973428,35,21,08G1,M,8,G1
1871,1.369217334,0.084269119,0.187093002,0.206132611,0.398873659,0.07578964,0.072594947,0.057921835,38,11,08G1,M,8,G1
1872,1.155922462,4.009079746,0.619057727,3.833862468,0.760354649,0.449694669,0.343038815,0.637361263,29,1,08G1,M,8,G1
1873,0.061763662,0.363858246,0.319963929,0.188460125,0.134124671,0.130057011,0.062123554,0.097936538,8,1,08G1,M,8,G1
1874,0.418089625,2.528113841,1.470572469,0.480821477,1.284240946,0.446569323,0.521253872,0.596904409,40,1,08G1,M,8,G1
1875,0.596229576,0.500587086,0.183402143,0.208312681,0.170183872,0.107256192,0.056082366,0.149668254,54,1,08G1,M,8,G1
1876,0.358247069,0.500474287,0.258628561,0.296396801,0.258915065,0.314026241,0.102398143,0.109432475,77,1,08G1,M,8,G1
1877,0.541945305,0.209548832,0.188569346,0.193144957,0.205465217,0.174522161,0.074306617,0.097494387,83,1,08G1,M,8,G1
1878,0.294936716,0.274891843,0.37589722,0.127603693,0.257859403,0.190717136,0.148512548,0.099484068,93,10,08G1,M,8,G1
1879,0.327845144,0.380753966,0.093747821,0.28405853,0.284973255,0.11791078,0.208018254,0.186808972,57,13,08G1,M,8,G1
1880,2.019130928,0.524154078,1.183020994,1.351318935,0.599282809,0.470861785,0.265308857,0.231687341,53,24,08G1,M,8,G1
1881,1.854345121,3.615539175,2.592862055,1.823049055,1.711395242,1.045854415,1.196054616,0.686661146,50,27,08G1,M,8,G1
1882,3.980138343,3.079476716,8.081236608,0.216522733,1.704561218,0.944635823,5.1620948,2.07015292,20,21,08G1,M,8,G1
1883,2.940468851,3.591375959,1.479396978,5.518824938,2.617486847,1.901417878,3.105976329,2.3843015,44,17,08G1,M,8,G1
1884,0.671148289,0.539075811,0.676433809,0.077276537,0.42926562,0.2080486,0.093034301,0.182166383,40,7,08G1,M,8,G1
1885,1.034001261,0.351877351,0.808700777,2.118425397,0.715739027,0.70966663,0.438086845,1.04590917,60,23,08G1,M,8,G1
1886,1.143409266,1.121603517,1.707458515,1.149917541,0.349201971,0.593744706,0.350892359,0.367648901,74,23,08G1,M,8,G1
1887,1.093121729,2.16853391,1.65652466,0.417970512,0.46854737,0.299251878,0.318974747,0.485924404,53,17,08G1,M,8,G1
1888,1.769569778,0.678157322,2.806629902,0.440513367,1.132170017,0.677773895,0.243761952,0.645319989,61,30,08G1,M,8,G1
1889,0.961979809,0.869859697,0.929660295,0.789417395,0.533276136,0.289591718,0.380896929,0.363448462,41,20,08G1,M,8,G1
1890,0.962746469,1.505129122,1.031930645,0.252934547,0.34536825,0.285258852,0.280713888,0.219307101,27,7,08G1,M,8,G1
1891,0.223625464,0.2055928,1.118900706,0.240317969,0.245024772,0.123735289,0.060109825,0.105674188,38,27,08G1,M,8,G1
1892,1.399482568,1.343310499,1.093869971,0.268890807,0.458824164,0.36800949,0.726352218,0.254015987,24,11,08G1,M,8,G1
1893,0.80061277,0.150313096,0.105961209,0.576373497,0.174128715,0.063998562,0.200466768,0.039793627,24,20,08G1,M,8,G1
1894,1.624414028,1.289279645,0.588792683,1.271537637,0.286973457,0.833401919,0.343038815,0.373175793,44,24,08G1,M,8,G1
1895,1.721451472,0.669447607,0.882182426,3.082155652,0.905147065,0.33434099,0.439999888,0.26882806,44,21,08G1,M,8,G1
1896,1.142274134,0.15024864,0.08603057,0.130433146,0.43398832,0.041694957,0.283935855,0.135077257,44,20,08G1,M,8,G1
1897,0.892160275,3.347955114,0.466591694,0.740806464,0.559389887,0.2477547,0.327835157,0.746130511,29,1,08G1,M,8,G1
1898,0.970796397,0.212997267,0.073112563,0.382208081,0.17718458,0.185105719,0.112064045,0.166027856,34,8,08G1,M,8,G1
1899,1.282300988,0.501690908,0.676635129,0.884180879,0.960541554,1.573540672,0.327029665,0.420264919,57,3,08G1,M,8,G1
1900,0.815287768,0.041929103,0.050397003,0.167076882,0.484993477,1.1342875,0.198755098,0.072291756,83,7,08G1,M,8,G1
1901,4.080059675,0.264232311,0.422133619,0.646414056,1.603217639,0.664420144,3.950131721,0.912379443,100,23,08G1,M,8,G1
1902,1.245868302,0.013576199,0.153204205,0.329422548,0.546055206,0.282204536,0.915340729,0.049742034,100,30,08G1,M,8,G1
1903,1.069821808,0.563094001,0.477362292,0.651469963,3.378341546,0.361403645,2.310452503,0.636255885,77,24,08G1,M,8,G1
1904,2.698661959,0.064158618,0.05828202,0.154506689,0.980488015,1.418765015,1.319395546,0.404126392,77,20,08G1,M,8,G1
1905,0.280090853,0.026298346,0.101129539,0.050095234,0.125123761,0.366944031,0.343038815,0.063227652,88,21,08G1,M,8,G1
1906,1.718870681,0.981748525,0.117033786,0.658566788,1.14133761,0.757541248,0.727862516,0.637803415,77,3,08G1,M,8,G1
1907,1.281764624,0.020448898,0.06485846,0.106916217,0.425765267,0.700432653,0.252420989,0.093293948,100,4,08G1,M,8,G1
1908,0.089832921,0.103340254,0.110356686,0.194119031,0.169406016,0.294563859,0.771157699,0.066322712,88,16,08G1,M,8,G1
1909,0.827441407,0.046690844,0.01798455,0.095505636,0.182129524,0.22850541,1.000320112,0.04222546,83,11,08G1,M,8,G1
1910,0.854030834,0.392541491,0.075494845,0.216893809,0.281861829,0.340094467,0.461043361,0.074060362,84,11,08G1,M,8,G1
1911,0.5673996,0.063159539,0.102505223,0.063268425,0.257025985,0.410343721,1.067981422,0.042888687,77,11,08G1,M,8,G1
1912,4.003802279,0.408542874,0.394552835,0.881444195,1.928639428,2.053068189,1.617226134,0.444583247,80,10,08G1,M,8,G1
1913,2.364529016,0.16675762,0.197897153,0.449001726,0.96793119,2.220061107,1.161720529,0.803168043,88,10,08G1,M,8,G1
1914,2.307221193,0.082383759,0.070226982,0.162484819,1.844964301,4.061458136,0.271350046,0.539645801,100,4,08G1,M,8,G1
1915,3.168141566,0.316748433,0.360731145,0.427154638,1.020325376,4.870354501,0.23268644,0.274354952,100,1,08G1,M,8,G1
1916,4.468035614,2.201882211,0.627781576,1.828058578,2.850788211,0.723943779,0.805290414,1.07730192,88,1,08G1,M,8,G1
1917,2.011803086,0.71813661,0.37744067,2.418950416,0.868810058,0.363321471,0.272054851,0.400368105,60,8,08G1,M,8,G1
1918,1.398350408,1.881685344,0.978245422,0.098335089,0.975098581,0.796892195,0.660301892,1.306115277,27,14,08G1,M,8,G1
1919,2.049427364,0.501578108,0.342209743,0.458696082,0.376426945,0.30912513,0.427514766,0.512674565,7,21,08G1,M,8,G1
1920,0.54575186,0.27282117,0.281042142,0.268473346,0.340145499,0.237952478,0.133812323,0.259763956,13,26,08G1,M,8,G1
1921,1.0066006,1.569916194,1.268481158,5.089119154,2.31817881,1.51550868,1.695459524,1.26167906,17,26,08G1,M,8,G1
1922,2.357216032,0.106820917,0.147265277,0.079781298,0.629619209,0.479101333,1.686196368,0.466248666,35,29,08G1,M,8,G1
1923,0.985706148,0.698791533,0.049189086,1.136373274,1.134836953,0.378735109,0.523670348,0.563743053,34,27,08G1,M,8,G1
1924,0.287909,0.698541764,1.233082464,0.711398706,0.568279675,0.555246126,0.580558205,0.234340249,30,34,08G1,M,8,G1
1925,0.093404724,0.15689574,0.098948577,0.023702467,0.17812912,0.067052877,0.199057158,0.093072873,27,20,08G1,M,8,G1
1926,0.943790953,0.297234157,0.371031997,0.237024672,1.626386648,0.620736331,1.510095727,0.229034432,24,21,08G1,M,8,G1
1927,1.693407471,0.445041498,0.580538579,1.040960407,0.77652295,0.455021963,1.499624333,0.124244547,26,29,08G1,M,8,G1
1928,0.91091224,0.0939054,0.035734227,0.225521322,0.176073356,0.103704662,0.371130341,0.114296141,27,26,08G1,M,8,G1
1929,0.176416453,0.067760138,0.218767283,0.152141081,0.412930636,0.100437255,0.217885528,0.064111955,34,38,08G1,M,8,G1
1930,0.063078573,0.273860535,0.035096714,0.198757479,0.180796056,0.104059815,0.129281432,0.069638848,23,35,08G1,M,8,G1
1931,0.87616888,1.000279835,0.33395564,1.713952768,1.790180985,0.46304842,1.028613011,0.358584797,17,43,08G1,M,8,G1
1932,0.584087824,0.265634245,0.361771296,0.116842495,0.487549291,1.273933641,1.780438907,0.362564159,27,35,08G1,M,8,G1
1933,1.073680365,0.506871617,1.12655085,1.908210952,1.054551058,0.44507768,0.237922136,0.381134519,29,51,08G1,M,8,G1
1934,3.114763617,0.082947756,0.087037168,0.267128196,0.443767087,1.799915164,1.54654423,0.135298333,50,34,08G1,M,8,G1
1935,2.764186118,0.080756227,0.167565002,0.219213033,1.971365969,0.751645709,1.944557859,0.297567902,67,27,08G1,M,8,G1
1936,2.167334002,2.004612387,0.693881506,1.096529009,0.470603133,1.423595095,2.025409097,0.524833728,56,24,08G1,M,8,G1
1937,1.139708201,0.408309219,0.337545839,0.744981067,0.444044892,1.751046118,0.770754953,1.16949049,69,14,08G1,M,8,G1
1938,0.777976989,0.654292218,0.443339282,1.025421608,2.739110254,1.182446241,0.669665734,0.985776577,54,16,08G1,M,8,G1
1939,0.965046448,0.475884044,0.195649084,0.285542833,1.435811826,0.988532728,0.641070776,0.552689267,48,13,08G1,M,8,G1
1940,0.508825897,0.674193233,0.919795635,0.638018465,1.323856062,0.391946799,1.308320034,0.422917827,44,21,08G1,M,8,G1
1941,0.044925375,0.026805943,0.143708631,0.121898403,0.480937511,0.214370322,0.383011344,0.08135586,43,24,08G1,M,8,G1
1942,1.251071486,0.140056419,0.118241704,0.176214624,0.131957785,0.282275567,0.53132252,0.063448728,44,27,08G1,M,8,G1
1943,0.145877836,0.142127092,0.024862969,0.085254667,0.604950049,0.297547144,0.529006731,0.118054428,47,24,08G1,M,8,G1
1944,1.6384234,0.223842112,0.364388451,0.531287787,1.554768296,0.389531758,1.70099728,0.414959102,51,23,08G1,M,8,G1
1945,0.128390265,0.082295131,0.074924439,0.12032133,0.064006471,0.279505374,0.331258497,0.091746418,51,20,08G1,M,8,G1
1946,0.153271052,0.136946382,0.148137662,0.082517983,0.280417239,0.107398253,0.623853389,0.094841478,44,17,08G1,M,8,G1
1947,0.091109202,0.034033154,0.031875601,0.035947969,0.263193275,0.339313131,0.685372824,0.118054428,53,23,08G1,M,8,G1
1948,0.759253254,0.209871116,0.046471271,0.050280772,0.237190646,0.20570459,0.341629204,0.1173912,53,8,08G1,M,8,G1
1949,2.129758755,0.338937662,0.401934553,0.949954066,0.582336651,0.766135949,1.4023612,0.377597308,50,11,08G1,M,8,G1
1950,1.143523671,0.1878108,0.260574651,0.548171736,1.145282453,2.279016497,0.602910602,0.377155156,66,11,08G1,M,8,G1
1951,0.060689447,0.138880084,0.068549319,0.044807404,0.275416733,0.208332722,0.217583469,0.179292398,54,10,08G1,M,8,G1
1952,0.974809475,0.06944407,0.044558735,0.013080422,0.268804954,0.116916352,0.454095995,0.124907774,57,14,08G1,M,8,G1
1953,0.315933686,0.043556636,0.113544247,0.082100522,0.175462183,0.111589058,0.477555943,0.117612276,57,14,08G1,M,8,G1
1954,0.356132812,0.089216173,0.024762309,0.114476886,0.149126188,0.208261691,0.350288241,0.064996258,50,11,08G1,M,8,G1
1955,1.992602417,0.315298156,0.243160507,0.214481816,0.340034377,1.038396203,4.309985176,0.329181728,54,16,08G1,M,8,G1
1956,0.900810457,0.519682393,0.332043104,0.94782038,1.91169327,0.854213882,1.885958332,0.68644007,51,24,08G1,M,8,G1
1957,0.753989154,0.355607784,0.061301814,0.311796447,2.060819457,0.724938207,2.754681223,0.661458515,53,8,08G1,M,8,G1
1958,0.786389447,0.082504615,0.10196837,0.089382885,0.217799797,0.268850785,1.033345276,0.04996311,54,13,08G1,M,8,G1
1959,1.724494339,0.284874579,0.009294254,0.224732786,0.960319309,1.006006254,1.216191911,0.288724873,56,4,08G1,M,8,G1
1960,2.523807056,0.130702136,0.25778973,0.674198357,0.771077955,1.04159258,1.120942507,0.579660504,63,10,08G1,M,8,G1
1961,0.333217706,0.391969437,0.083883161,0.552810183,0.588781747,1.752040546,1.195853243,0.213780209,67,14,08G1,M,8,G1
1962,2.192323249,0.193910018,0.208365772,0.687742624,1.639943574,1.75374528,1.09889217,0.909505459,75,14,08G1,M,8,G1
1963,1.826027737,0.63132145,0.561480325,0.304560469,0.693903486,0.65191876,1.9405304,0.425570736,64,26,08G1,M,8,G1
1964,0.938410962,0.045393653,0.073917841,0.075142851,0.366981546,0.214796506,0.514407192,0.058142911,63,20,08G1,M,8,G1
1965,0.362387924,0.041864647,0.066133484,0.04425079,0.222633619,0.260540206,0.401436969,0.04686805,64,23,08G1,M,8,G1
1966,1.399993675,0.049518883,0.439614869,0.307389922,1.198010006,0.953372586,2.75991692,0.460058546,64,29,08G1,M,8,G1
1967,0.235036215,0.141168298,0.084856205,0.055707756,0.207632102,0.225948308,0.404860309,0.161827418,67,26,08G1,M,8,G1
1968,2.500340727,0.376387023,0.817793712,0.478131177,1.676447265,1.212208058,1.738754708,0.624317797,66,30,08G1,M,8,G1
1969,1.951926358,0.085896651,0.329493056,0.406513546,1.503818701,0.687434055,0.866306416,0.310390293,63,37,08G1,M,8,G1
1970,1.094573331,0.705027722,0.337545839,0.447888499,1.967698932,2.567613787,0.756054728,0.374944399,57,24,08G1,M,8,G1
1971,2.928188921,1.220319,1.193388953,0.909367649,2.436524107,0.747667996,1.31556946,0.453868426,51,29,08G1,M,8,G1
1972,3.612114874,0.044378459,0.55433348,0.780186884,2.156995847,1.267114704,1.523184968,0.725128319,54,34,08G1,M,8,G1
1973,1.246296206,0.119220781,0.25470283,0.163505277,0.42782103,0.512272619,0.32259946,0.070080999,54,30,08G1,M,8,G1
1974,3.036947643,0.262935119,0.357208052,0.337075986,1.099111119,1.497822063,1.513619753,0.323875911,56,38,08G1,M,8,G1
1975,0.869323915,0.03307436,0.038821127,0.024491003,0.301586046,0.095536144,0.842242349,0.080471557,66,34,08G1,M,8,G1
1976,1.420333933,0.054973534,0.051336494,0.211420441,0.213577148,0.495083216,0.596668041,0.04841558,67,27,08G1,M,8,G1
1977,1.134249464,0.224921762,0.538462786,0.415512135,0.746242111,0.432789388,1.182864688,0.406558225,61,30,08G1,M,8,G1
1978,0.892745671,0.373301157,0.165115614,0.224129787,1.303020623,0.609513497,3.623605488,0.335371848,54,24,08G1,M,8,G1
1979,0.937030677,0.034581036,0.143607971,0.186836669,0.191297118,0.179565333,0.724439175,0.054384624,53,41,08G1,M,8,G1
1980,0.997235761,0.379601802,0.825947155,0.2686125,1.633220672,0.586002372,2.597308265,0.12667638,41,43,08G1,M,8,G1
1981,0.726258651,0.776292695,0.245945428,0.358691152,0.781690139,0.821113627,0.732896839,0.286071965,41,27,08G1,M,8,G1
